free_text,label_id
buồn aạ : disappointed_face :,0
Mong mấy bác được cách_li ở nhà đừng trốn_NEG là_NEG em_NEG vui_NEG rồi : pacman : ery_happy : ) ) cứ đi nhông nhông thì em cũng sợ : pacman : ery_happy : ),0
bậy zòi : pacman : nhìn bên trái đi : grinning : đừng nhìn_NEG bên_NEG phải : _NEG pacman : _NEG,0
hợp_lý a ưi : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Nguyễn Trọng Hiệp hiệp bmw à : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Do lười chụp ảnh có mỗi kiểu chụp trộm thôi,0
Thân_hình phụ_huynh gương_mặt học_sinh,0
"Giống như câu , Ngêu sò tranh nhau , Ngư_ông đắc lợi",0
Hợp_lí anh ưii,0
Đinh Nguyễn_Vươn Anh Tuan,0
Vũ_ngày_mai Ly ui thật á,0
Huyền Khánh_Phùng chả vờ_NEG chả_NEG vịt : _NEG pacman : _NEG ery_happy :,0
Nguyễn_Định tôi xợ á,0
Minh_Tran uh mình nghe cũng nghĩ là người miền trung mà bả không biết_NEG phân_NEG biệt_NEG,0
Chị ba sang quá àĐi hửi quần xì của con les,2
đi sau Việt_Nam_hàng thập_kỉ,0
chúng_mày phải thông_cảm các anh ý đều có ước_mơ làm hình_sự nhưng dòng đời xô_đẩy phải đi làm trật_tự và giao_thông .,0
Hang_Vu bắt_trend trend lâu roài : rolling_on_the_floor_laughing :,0
Thuyết_phục vậy_luôn,0
Rõ_ràng chức_danh chủ_tịch màsao ý_thức lại khác vậy : relieved_face : sad : (,0
"Nguyễn_Thanh ngày_mai Trúc tao hay kể chuyện cười chó mày nghe , nh làm_việc gì nhớ tập_trung chuyên_môn nghe ch : rolling_on_the_floor_laughing :",0
"Nhà nói_dóc , nhà không_thật tưởng chứ biết con_mẹ gì mà tiên_tri : grinning_face_with_smiling_eyes : : rolling_on_the_floor_laughing : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : grinning_face_with_big_eyes : : face_with_tears_of_joy : : loudly_crying_face : : crying_face : : face_blowing_a_kiss :",2
bạn trai nhà người tao chưa bao_NEG giờ_NEG làm_NEG tôi_NEG thất_vọng : pacman : ery_happy :,0
đợi ei,0
Tiêu_Chảy Cấp .,0
sang_năm mới mong anh bớt hí nha,0
Lúc đó tôi tưởng thế_là ngầu,0
nhìn chất vãi lìn anh ơii,0
Nguyễn_Tuấn Phong thương chị quá,0
Âu cũng là số_phận muốn đóng vai thiện nhưng đời xô_đẩy ...,0
Hi_vọng chị kế_toán cũng thấy cái này . Chị ơi vì một cái Tết ấm_no hãy thương tụi em,0
Ngọc_Huy học_hỏi idol để có quả đầu đẹp nha : rolling_on_the_floor_laughing :,0
BenBen Duong,0
# trời ơi cưng quá cô ơi,0
Chui_nua đi co chó bo tat ngua,1
Nể nhất anh phóng_viên ! Ngồi mặt tỉnh_bơ không biến_NEG sắc_NEG,0
Vợ em mấy anh ơi : pacman : ery_happy : em lớp trưởng nè,0
bản kia hay hơn,0
dạo này pản động nhiếu quá mấy bạn bò đỏ ah : grinning :,2
chất vlon a ưii,0
Ủa ah nói hay vậy : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
cái cap hơi gây war đó nhavậy tôi nói chương_trình mấy người này_nọ mấy người chịu khôngnói gì thì suy_nghĩ vàoxin lỗi chứ chương_trình có duyên mà bình_luận đ có duyên thì dẹp hay im mmồm chó xongThân ! !,2
"Nhà tiên_tri hay đấy , ông có thêm 1 phiếu về VN chơi nhé : surprised : K_hand :",0
đặt khô gà ở đâu vậy thầy ơi,0
Ngọc Như chắc là sẽ bíu ty phun lắm đâyy,0
nhà thầy đâu tết ghé coi \ .,0
Lê_văn tám là hư_cấu à bacd,0
dân miền tây nam rất thích đeo vàng khoe_khoang nhỉ,0
Cưng bã dễ sợ,0
"Tiên_tri vũ_trụ múa võ vui kinh nhể , thấy tiên_tri dùng thế cuối rồi nói câu : "" súng bắn không trúng , _NEG dao_NEG chém_NEG không_NEG lủng "" tự_dưng muốn cười kinh_khủng không không_NEG không . "" _NEG",0
địt_mẹ hồ_chí_minh : Đường_mòn Hồ_Chí_Minh : pacman :,2
"Lại dễ ăn quá , làm ở nhà nhé",0
Đinh_Phước sống nhanh chậm tao chửi hết : surprised : K_hand :,0
Cô ba Minh Hiếu xuất_sắc quá nè mọi người : pacman : ery_happy :,0
Mời Dì Hai ( ca_sỹ Tuấn_Phong ) đi Anh_Chị : red_heart : : red_heart :,0
: pacman : ery_happy : tao bên này tao còn dell giám dùng tien mà s chj 3 xao : laughing : vay nhà toàn trã góp sūa cái_lồn : pacman : ery_happy :,2
Duy Trần xin video luôn ông ơi,0
"Lộc đéo bình_luận_NEG là_NEG bác_NEG được_NEG yên rồi . Lộc bình_luận cái bác \ "" lên \ "" nóc nhà bắt con gà ... Bãi đéo nào_NEG cũng_NEG có_NEG dấu_NEG răng của lồn : pacman : ery_happy :",1
sao thầy không múa_NEG quạt_NEG nhỉ : _NEG rolling_on_the_floor_laughing : _NEG,0
Ngô_Tấn_Hưng ông đang nâng trình Thầy Ba hay kéo_trình Duke xuống vậy : face_with_tears_of_joy : : face_with_tears_of_joy :,0
"< ( \ "" )",0
"Lại nghĩ cảnh tập_trận chống bạo_động đại_hội ĐảngCứ tập_trận như đúng rồi , sợ dân tao đến biểu_tình nên phải làm vậy đây mà",2
con này không bỏ_NEG tù_NEG cũng_NEG phải_NEG bồi_thường thiệt_hại chó đất_nước thì mới mong được sự tha_thứ,0
địt ́ người là chỉ cò n loi không mà ̀ hai văn đượ c,0
Thứ ngu_như mày nói_chuyện mất tgđi học lại lớp mẫu_giáo đi,2
mày là có ý_thức chứ không như_NEG mấy_NEG người_NEG bỏ_NEG trốn : pacman : ery_happy :,0
Nguyễn_Đạt tôi nói không cùng_NEG gu_NEG mà bro : rolling_on_the_floor_laughing :,0
Người Cao Bằng đẹp_trai là thế đấy các bạn ạ : grinning_squinting_face :,0
không_biết ib có video,0
"Bé bú trên để bố bú dưới , : rolling_on_the_floor_laughing :",0
Ba gà dẫn gái về phong stream : pacman : ery_sad :,0
sao cô giống đàn_ông thế cháu tưởng đàn_ông,0
: disappointed_face : vì yêu anh nên em nguyện làm người tăng động,0
Tối nay em sẽ đi học chớ không_NEG đi_NEG chơi_NEG nha_NEG ABe,0
"Bố lạy mày đừng "" hiếp_dâm "" thị_giác của bố nữa ad à : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :",1
Nguyễn Hoàng Hoài_Thương,0
Đỗ_Thuỷ_Trinh giông y mạng nhà mày : grinning_face :,0
toàn dân_công_giáo,0
Hóng phim ra rạp : pacman : ery_happy :,0
Bạn bị phạt khi chê lãnh_đạo kênh_kiệu / ngu / cùi bắpkhông phải vì bạn xúc_phạm họ mà vì bạn đã lộ bí_mật quốc_gia .,2
Cực_kỳ thuyết_phục ! : face_with_tears_of_joy :,0
Có ai chơi gay không ib_NEG mình_NEG đi_NEG,0
TRAN đần TIEN BOMOI GIA NHAP DCS.,0
E khoe ké với ạ,0
okay thả tim chó 2 bạn : pacman : ery_happy :,0
được a zai : pacman : ery_happy :,0
Gốc Tàu mà chửi trung_quốc ghê,0
Cố lên cố lên,0
Dương_Ly nhím : rolling_on_the_floor_laughing : ) ),0
đặt khô gà ở đâu vậy thầy ơi,0
Phan_Quỳnh_Anh bóp d ' là gì mày,0
Chào các bạn quay trở_lại với tòi súng vờ lốc : pacman : ery_happy :,0
rách háng như_chơi,0
Có_vẻ là người nổi_tiếng : pacman :,0
súng bắng không chítdao_NEG chặc_NEG không_NEG đứctấc_NEG nhiêng vi_trùng tôvít sao xâm_nhập được Dần Đầntui cam_đoan là như zịơn zời Dần đần có món thần_quyền mônnếu không giờ_NEG tò_NEG tí_NEG te_NEG roày,0
Hàng Fake bạn,0
Động_cơ quyên_góp tiền là gì ?,0
địt_mẹ Ad mày óc cức lắmĐm người tao khổ chứ đéo rãnh_NEG lên_NEG đăng_NEG ba_NEG cái tào_lao như mày đâum chó người tao được đồng xu cắt bạc nào chưaở đây xạo lồnmẹ_mày sinh cái tay mày ra trước hay sao mày ngu_vậy,2
Nổ như chó,1
tao đã đi ngủ từ lúc 10r nhưng đ thể_nào ngủ nổi : slightly_smiling_face :,0
công_nhận cái khẩu_trang giống thật còn ... .,0
Đúng là ở Kingdom đẳ người cấ p khác hẳn : smiling_face_with_sunglasses :,0
Có lồn đâu mà lấy 1 tỷ chùi trời,1
yếu mệt vậy_luôn thế_thì sao bước qua nổi sóng_gió cuộc_đời : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Hợp_lý : grinning_squinting_face :,0
NHÌN CÁI BÚT ĐÃ MUỐN ẤY ẤY,0
Òa là thầy_giáo lại vừa đẹp_trai lại chu_đáo mê quá đi à,0
Khôn ra rồi đấy . tao sẽ chó mở lại trái_đất : rolling_on_the_floor_laughing :,0
Nhớ_bả binh lắm mà,0
Sam_Sam hậu hoàng đó ! : zany_face :,0
Bao_giờ chó đến ngày xưachúng tao hãy biết_ơn lịch_sử suốt từ thời 3 lần đánh Nam hán trên sông Bạch_đằngđừng như bây_giờ tên cũng không dám_NEG gọichúc_NEG Bác_NEG Lượng_NEG luôn an_toàn !,2
"nó chửi như vậy_mà vẫn là "" cô Linh "" cơ à ? Không có_NEG lòng_NEG tự_NEG trọng_NEG sao ?",0
Nhìn bà trang giống tăng thanh hà ghê : woman_shrugging :,0
Mệt quá thầy ạ : disappointed_face :,0
"Phải_chăng VN sẽ chia làm đôi , miền bắc theo khựa miền nam theo mẽo , miền trung chắc theo lào : pacman :",0
Hợp_lý hơn nè abe : smile :,0
Cách_ly tại nhà rồi nhaa mn,0
Bao_nhiêu cái tý trôi qua rồi . mà vẫn không thấy_NEG đâu . _NEG Quá_NEG buồn_NEG,0
đéo biết_NEG game_NEG phải_NEG để_NEG giải_trí không nữa : _NEG face_with_tears_of_joy : : _NEG face_with_tears_of_joy : : _NEG face_with_tears_of_joy : _NEG,1
Có màu rằn_ri không b_NEG,0
Kanh_Nè ? ? : grinning : ? ?,0
chịu cứng : rolling_on_the_floor_laughing :,0
Đã dislike mv của Jack để ủng_hộ Cây Ây Ti_Em,0
Diễm_Ngọc vui thôi đừng vui_NEG quá ! : _NEG pacman : _NEG ery_happy : ) _NEG,0
Lưu Bảo_Toàn đọc hại não vãi_cả_lồn,1
Tưởng gìbắt chước trend của mình hồi nhỏ 1 ngàn 9 trăm hồi đó,0
Khỏi đi_NEG để_NEG cháu_NEG còn_NEG đi học,0
Thầy địt_mẹ giả_tạo vậy_luôn : rolling_on_the_floor_laughing :,2
Đỷ chị minh hiếu,2
Giáo_án mà phi_te của thầy thật bổ_ích .,0
NhungCovid tài_trợ hết lo gì : rolling_on_the_floor_laughing :,0
Ha : laughing : Đĩ nl . con bà 2 sinh cái_lồn bị sình đó b,2
Mỹ_Duyên tao kể chuyện gì dạ : smirking_face :,0
Vẫn là abe : rolling_on_the_floor_laughing : nhưng ở1 nền nhạc khác,0
: laughing : zz,1
ngày_mai Quach được hoa rơi cửa phật : stuck_out_tongue : erson_shrugging :,0
Aba nhớ đem con này ra thế_giới nhé abe,0
yêu cô quá : smiling_face_with_hearts : : smiling_face_with_hearts :,0
con này mất khối tiền,0
Thầy review dùm em cái mông này với ạ .,0
Cô thấy cưng dễ_thương quá yêu cô,0
Muốn gớt nước_mắt,0
Chui_lu viet_nam da rồi tôi chui bac ky . Troi ... .,0
"Vậy thay_vì hô "" bớ người tao ăn_cướp "" thì nạn_nhân nên hô "" phản_động kìa "" : smile :",0
Bả lên tiqui đẹp dễ sợ ! ! Duyên_dáng hà : thumbs_up : : thumbs_up : : thumbs_up : : thumbs_up : : thumbs_up :,0
nó có lây qua đường đt không : rolling_on_the_floor_laughing :,0
Link Facebook anh Trần_Văn_Xuân nè mọi người,0
Tộc Mixi có khác : cute : 3,0
Xin nhà tiên_tri chó biết : Liệu trong đại_dịch COVID 19 này lũ 3 / / / CCĐ tại Hải ngoại có_thể miễn_dịch không ạ ? _NEG Và nếu bị nhiễm dịch thì lũ 3 / / / sỏ lá sẽ đổ lỗi chó cộng_sản hay do sự chủ_quan của chính_quyền Mỹ ?,2
"Đâu ra mà vay , cái này là đang mua VN dưới hình_thức trả_góp đó !",0
Nghe rất lí Mạc sầu nhưng lại rất cô cô,0
"Cả cái thằng máu lồn ad nữa , dạo này cứ đăng mấy cái nhảm lồn , đ thích mua hộp cơm 200000 thì vè nhà cắm con mẹ_mày cơm mà ăn , đi xăm xoi cái_lồn ýà",2
ngày_mai Thu Hoàng tôi còn vừa bị chặn bình_luận rồi kia kìa : face_with_tears_of_joy : : face_with_tears_of_joy : . . đúng là đáng sợ hơn cả dịchh : pacman : ery_happy : ),0
Nguyễn_Văn_Huân,0
Ủa bữa khóc_lóc Xin_lỗi rồi giờ chửi tiếp hả,0
Thuỳ Trang giờ có nè : smirk : >,0
dễ_thương quá bé ba ơi : relieved_face : : relieved_face : : relieved_face :,0
Tâm Trần ch dừng lại đâu,0
Đây là thầy ba sao 1 tuần dùm dầu_gội,0
Xin ảnh ạ,0
hard làm con_cặc gì nưax thầy . Cứ đanh Man Phi_Te như_vậy là được rồi . Chắc_chắn lên vcsA,0
Cứ như mấy ông trại tâm_thần nghịch kiến ấy nhỉ,2
sao chị không chửi_NEG Linh_NEG Lóc_NEG,0
mặc_dù có RTX 2080 và RX580 rồi nhưng thôi nếu a chó thì e nhận .,0
Cuong Phan_con này năm sau dự là 2000 đô nhé,0
Hải_Hà_Haha Cắcc .,0
cái máu lồn gì cũng kêu lỗ là thế lồn nào nhỉ .,1
sau Sing là tới Hàn_QuốcBằng chứng là thím ngân đã cài cắm 9 điệp_viên vào đoá . : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Thầy_Giáo Lu vãi_cả_lồn thấy giáo lu : rolling_on_the_floor_laughing :,0
cái Hàu ob này có dành chó trai cong như mình không nhỉ_NEG,0
"Auto mua , comment có_thể mua được mà , nếu chốt đơn là thật đi , nhưng sau không nhắn_NEG tin_NEG chó_NEG shop_NEG thì cũng đâu bán : laughing : a",0
anh_em lưu_ý,0
ngu_như_con_cặc,1
Tú_Trinh Đen quá mới dính : face_with_steam_from_nose :,0
Nguyễn_Thị_Hương giàu để báo nước chứ không giúp_NEG nước_NEG,0
Gia Cát lồn : rolling_on_the_floor_laughing : ) ),2
"Chị nói_chuyện quá sản khoái 1000 thích chó chị , quá thực_tế",0
"Ngoài xây hẳn Resort 4 sao trong vườn Quốc_Gia mới bị phát_giác không giấy_NEG phép8B_NEG Lê_NEG Trực , _NEG Đền_Tổ : smile : cũng lạ",0
chúc_mừng thầy nha,0
Chu_Gia_Bảo ơ không trả_NEG lời_NEG được_NEG à_NEG,0
Nguyễn_Quốc_An một giọt là nước suối tinh_khiết,0
Công_thức phá_sản : rolling_on_the_floor_laughing :,0
đọc bài báo xong buồn ĩa đéo chịu_NEG được_NEG,1
Thuốc_lào đếy : pacman : ery_happy :,0
hàng nóng,0
không có_NEG hoa_NEG hồng_NEG nếu_NEG không làm_NEG mà chỉ giỏi phá,0
Tội anh be : rolling_on_the_floor_laughing :,0
không thuế_NEG cao_NEG nó_NEG người_NEG người xe ô_tô nhà_nhà_xe ô_tô lấy đg méo đâu_NEG mà đi .,0
Thu Tuyền Phan_hợp nhóm lại các cậu ơi : pacman : ery_happy : ),0
Tưởng lại quảng khôn_lỏi thuốc sinh_lực : pacman : ery_happy :,0
Hoài_Giang thành trend rồi kìa,0
This is Việt_Nam ! !,0
Anh_em đang bình_luận và xem đéo được : _NEG pacman : _NEG ery_happy : _NEG,0
chó em dia chi đi chi,0
Lần này sẽ khác,0
Sống chậm thôi các ông,0
"Hongkong ủng_hộ TQ trả_đũa Mỹ , Hongkong ở đây là chỉ một_mình bà Carrie làm và bộ_sậu tay_sai TQ của bà tao , chứ không phải_NEG người_NEG dân_NEG Hongkong . _NEG",2
Suc vat là có thật,1
Đinh_Phước mấy cậu căng quá : <,0
Duy Trần xin video với bạn ơi,0
"Tôi cũng vây , , , nói không với_NEG tân_NEG hiệp_NEG phát_NEG",0
Còn đây là đỉnh cao_trí_tuệ VN,0
Nếu là sela thì mọi chuyện sẽ không dừng_NEG lại_NEG ở_NEG đó : _NEG red_heart :,0
nghe hư trúc nhưng rất mộ dung phục,0
phê to phê : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Ngủ đất : pacman :,0
THIS IS VIETNAM ! !,0
Nguyễn Hoàng bài jv,0
Nguyễn Hoàng_Sâm_fbi,0
khi không con_NEG vb_NEG,0
Nhìn tiên_tri vũ_trụ ngon cơm rồi nghe .,0
Minh_Nguyen sập_tiệm mẩy thất_nghiệp 1 time,0
Ông nào khai_giảng không chụp_NEG ảnh_NEG điểm_NEG danh_NEG cái,0
Tuyển_thủ trong team chuyên_nghiệp mang Pubg VN ra thế_giới này : pacman : ery_happy :,0
Gặp địt học_sinh mà Cao Bằng tắt nắng hết,0
được như 2 giọt nước,0
Cháu đang còn nhỏ mà cô chú làm hư cháu quá : sad_but_relieved_face :,0
Không hiểu_NEG clg_NEG đang_NEG sảy_NEG ra : face_without_mouth :,1
Cô linda của chúng em đâu : disappointed_face :,0
. : red_heart : em đợi nãy_giờ áh này cười xĩu,0
Cứ từ từ,0
"Không lối_NEG thoát , _NEG tiến_NEG không_NEG được , lùi cũng không xong_NEG",0
cutee thật_sự : red_heart :,0
Hay_ho đéo gì_NEG bài_NEG này . _NEG Hay lại câu thích mất facebook,2
Lan Hoa mấy đứa suốt ngày bảo người tao đạo này_nọ cả đời chỉ núp dưới bóng của người khác : slightly_smiling_face :,2
Này Thì Chúc_Mừng Với chúng_tôi à,0
Lê Nhật_Khoa đem qua bình_luận bên Lộc sting : pacman :,0
Gửi thầy : pacman : ery_happy :,0
Ngọc Anh cười xỉu khúc đó,0
Dubai mà coi cái bảng giá này là dội hàng liềnchiếc hyundai i20 bên Ân_độ bán $ 9000 về Vn gần 650 triệu ... ! Mua 1 chiec xe là cúng chó chúng_nó hơn 1 chiếc xekn thật,0
Hôm_nay anh chưa đổi_NEG được_NEG tiền_NEG các_NEG em chịu_khó ngày_mai anh_em mình cùng bay,0
Các em bình_tĩnh,0
Hoàng_tử của chị ơi : pacman : vậy,0
Congrats,0
Catherine YangYến Đỗ_a thề là aứ có bệnh nha . chó a về đi,0
ra biển team up xem có mở_rộng nuôi tôm ngoài đó được không đó_NEG mà,0
So_sánh quá khập khểnh hả thầy : face_with_tears_of_joy :,0
Mưa_gió bão bù người,0
Nghe thôi biết cội_nguồn nơi nàonét đẹp của bản_sắc văn_hóa vùng miền_ ^,0
: winking_face_with_tongue : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
tuyển để e dí lồn vào mạt ngkhac à,2
